airline,month,day_of_the_week,source,source_busy,destination,destination_busy,dep_timeZone,arrival_timeZone,duration,total_stops,busy_Intermediate,price
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,4995.0
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,8040.0
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,4995.0
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,8040.0
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,3210.0
Jet Airways,May,Tuesday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,5678.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,early morning,morning,165,0,0,8016.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,early morning,morning,180,0,0,5769.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,morning,morning,180,0,0,5769.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,morning,morning,180,0,0,8016.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,morning,afternoon,175,0,0,5769.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,morning,afternoon,175,0,0,8016.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,7229.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,8016.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,evening,180,0,0,7754.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,evening,180,0,0,8541.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,night,185,0,0,7754.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,night,185,0,0,8541.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,night,180,0,0,7754.0
Jet Airways,June,Friday,Banglore,1,Delhi,1,evening,night,180,0,0,8541.0
Jet Airways,June,Friday,Delhi,1,Cochin,1,morning,afternoon,195,0,0,4256.0
Jet Airways,June,Friday,Delhi,1,Cochin,1,morning,afternoon,195,0,0,9564.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,night,night,85,0,0,4995.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,4995.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,8040.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,4995.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,8040.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,4995.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,8040.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,3210.0
Jet Airways,June,Friday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,5678.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,night,morning,280,1,1,8147.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,night,morning,300,1,1,8147.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1445,1,1,8147.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1280,1,1,8147.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,night,afternoon,805,1,1,7832.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,night,night,165,0,0,7229.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,morning,morning,175,0,0,7229.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,morning,afternoon,175,0,0,7229.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,evening,night,180,0,0,7229.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,evening,night,160,0,0,7229.0
Jet Airways,March,Sunday,Banglore,1,New Delhi,1,evening,night,160,0,0,8016.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,1335,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,1335,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,afternoon,330,1,1,7826.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,afternoon,590,1,1,8824.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,afternoon,590,1,1,13339.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,evening,700,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,evening,700,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,evening,790,1,1,13339.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,965,1,1,8824.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,965,1,1,13339.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,1015,1,1,8824.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,early morning,night,1015,1,1,13339.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,1220,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,1220,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,afternoon,1655,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,afternoon,1655,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,afternoon,475,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,afternoon,475,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,evening,585,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,evening,735,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,850,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,850,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,900,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,morning,night,900,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,890,1,1,10661.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,890,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,1160,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,1160,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,1210,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,1210,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1325,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1585,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1695,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1695,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,345,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,345,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,405,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,520,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,520,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,570,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,570,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,710,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,980,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,morning,980,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1145,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1145,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1405,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,afternoon,1405,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1515,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1515,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1605,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,evening,1605,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,340,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,afternoon,night,390,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,590,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,morning,795,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,morning,795,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,1025,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,1025,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,1285,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1395,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1395,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,540,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,540,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,morning,745,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,morning,810,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,975,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,975,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,1235,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,afternoon,1235,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1345,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1345,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1435,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1435,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1495,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,evening,1495,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,1610,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,1610,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,1660,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,evening,night,1660,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,night,455,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,660,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,660,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,725,1,1,11134.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,725,1,1,14231.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,775,1,1,12446.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,morning,775,1,1,14914.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,afternoon,1150,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,afternoon,1150,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,evening,1260,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,evening,1260,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,evening,1350,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,evening,1410,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,evening,1410,1,1,13759.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,night,1525,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,night,1575,1,1,10031.0
Jet Airways,March,Sunday,Kolkata,1,Banglore,1,night,night,1575,1,1,13759.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,night,night,90,0,0,2071.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,night,night,90,0,0,5678.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,2470.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,5678.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,2759.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,5678.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,afternoon,evening,90,0,0,2228.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,afternoon,evening,90,0,0,5678.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,2470.0
Jet Airways,March,Sunday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,5678.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,early morning,morning,180,0,0,6144.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,early morning,morning,180,0,0,7229.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,morning,morning,180,0,0,4544.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,morning,afternoon,175,0,0,4544.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,7229.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,evening,180,0,0,4544.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,evening,180,0,0,7229.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,night,185,0,0,4544.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,night,185,0,0,7229.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,night,180,0,0,4544.0
Jet Airways,April,Wednesday,Banglore,1,Delhi,1,evening,night,180,0,0,7229.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,early morning,morning,165,0,0,4030.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,early morning,morning,165,0,0,7229.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,early morning,morning,180,0,0,4030.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,early morning,morning,180,0,0,7229.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,morning,morning,180,0,0,4030.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,morning,morning,180,0,0,7229.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,morning,afternoon,175,0,0,4030.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,4544.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,evening,evening,180,0,0,6144.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,evening,evening,180,0,0,7229.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,evening,night,185,0,0,6144.0
Jet Airways,May,Friday,Banglore,1,Delhi,1,evening,night,180,0,0,6144.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,evening,evening,1430,2,1,15129.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,night,night,1760,2,1,15129.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,night,night,1760,2,1,16704.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,night,evening,1195,2,1,15129.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,night,night,335,1,1,16079.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,night,night,1375,2,1,15129.0
Jet Airways,May,Friday,Delhi,1,Cochin,1,morning,evening,440,2,1,21219.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,night,1330,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,morning,1610,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,morning,1610,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,afternoon,330,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,afternoon,330,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,afternoon,590,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,afternoon,590,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,evening,705,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,evening,705,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,early morning,evening,800,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,475,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,590,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,590,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,685,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,685,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,740,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,740,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,875,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,875,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,morning,1155,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,morning,1155,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,1575,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,1690,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,345,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,345,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,400,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,510,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,510,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,570,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,570,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,730,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,730,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,morning,1010,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,morning,1010,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,1170,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,1545,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,evening,1640,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,365,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,365,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,afternoon,night,425,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,585,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,585,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,865,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,910,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,910,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1025,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1025,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1285,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1400,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1495,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1550,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1660,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1720,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,520,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,520,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,735,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,735,1,1,13731.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,845,1,1,8586.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,960,1,1,14571.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1335,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1430,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1485,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1595,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1655,1,1,10844.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,night,450,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,night,450,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,morning,665,1,1,14178.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,morning,730,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,morning,775,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,night,afternoon,890,1,1,9663.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,morning,1450,1,1,13067.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,1730,1,1,10703.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,afternoon,1730,1,1,12121.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,505,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,night,690,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,night,750,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,night,840,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1285,1,1,12121.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1570,1,1,13067.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1745,1,1,13067.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,395,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,12384.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,800,1,1,13067.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,morning,870,1,1,13067.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1080,1,1,10703.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,afternoon,1080,1,1,12121.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,evening,1295,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1480,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,evening,night,1630,1,1,14151.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,435,1,0,6287.0
Jet Airways,May,Friday,Kolkata,1,Banglore,1,morning,evening,435,1,0,8781.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,night,night,85,0,0,4995.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,night,night,85,0,0,5678.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,4995.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,early morning,morning,85,0,0,8040.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,4995.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,morning,morning,90,0,0,8040.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,3210.0
Jet Airways,May,Friday,Mumbai,1,Hyderabad,0,evening,night,90,0,0,5678.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,early morning,morning,165,0,0,5769.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,early morning,morning,180,0,0,5769.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,early morning,morning,180,0,0,8016.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,morning,morning,180,0,0,5769.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,morning,afternoon,175,0,0,5769.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,5769.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,afternoon,evening,175,0,0,8016.0
Jet Airways,June,Monday,Banglore,1,Delhi,1,evening,evening,180,0,0,8016.0
